STATION,DATE,PRCP,AWND,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT09,WT10,WT13,WT14,WT16,WT18,WT19,WT21,WT22
GHCND:USW00023237,19970916,0,39,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19970917,0,29,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19970918,0,42,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19970919,0,38,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19970920,0,31,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19970921,0,24,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19970922,0,26,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19970923,0,13,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19970924,0,19,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19970925,0,41,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19970926,0,42,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19970927,0,49,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19970928,0,10,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19970929,0,23,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19970930,0,30,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971001,0,38,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971002,0,50,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971003,0,34,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971004,0,33,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971005,0,43,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971006,0,71,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971007,0,62,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971008,3,25,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971009,48,35,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971010,5,31,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971011,0,55,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971012,0,33,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971013,0,14,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971014,0,16,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971015,0,8,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971016,0,11,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971017,0,19,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971018,0,19,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971019,0,43,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971020,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971021,0,11,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971022,0,17,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971023,0,33,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971024,0,70,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971025,0,15,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971026,0,17,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971027,0,17,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971028,0,19,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971029,0,32,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971030,0,31,1,1,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971031,0,34,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971101,0,30,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971102,0,17,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971103,0,12,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971104,0,14,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971105,0,16,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971106,0,21,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971107,0,33,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971108,0,18,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971109,0,26,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971110,160,35,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971111,97,27,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971112,0,22,1,1,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971113,137,44,1,9999,9999,9999,9999,9999,9999,9999,1,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971114,0,36,1,1,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971115,76,58,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971116,3,42,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971117,0,17,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971118,23,47,1,1,9999,9999,9999,9999,1,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971119,20,38,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971120,0,30,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971121,0,17,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971122,0,45,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971123,5,24,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971124,15,15,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971125,104,18,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971126,145,56,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971127,5,23,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971128,0,10,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971129,3,37,1,1,9999,9999,9999,9999,1,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971130,163,30,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971201,0,20,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971202,0,10,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971203,5,20,1,1,9999,9999,9999,9999,1,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971204,0,18,1,1,9999,9999,9999,9999,1,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971205,104,54,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971206,28,32,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971207,145,54,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971208,13,36,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971209,0,36,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971210,0,11,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,1
GHCND:USW00023237,19971211,0,27,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971212,0,17,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971213,0,24,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971214,198,42,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971215,0,22,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971216,0,15,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971217,0,30,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971218,0,38,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971219,0,26,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971220,0,32,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19971221,0,71,1,1,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971222,0,68,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971223,0,30,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971224,0,53,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971225,0,28,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971226,0,21,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971227,0,16,1,1,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,1
GHCND:USW00023237,19971228,0,24,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971229,0,14,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971230,0,12,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19971231,0,10,1,1,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980101,0,13,1,1,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980102,86,59,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980103,0,58,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980104,124,36,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980105,0,15,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980106,38,32,1,1,9999,9999,9999,9999,1,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980107,0,36,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980108,0,14,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980109,114,38,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980110,48,46,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980111,36,44,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980112,211,57,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980113,10,17,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980114,163,67,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980115,94,57,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980116,10,20,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980117,0,20,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980118,165,53,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980119,30,25,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980120,0,11,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980121,0,17,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980122,0,20,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980123,0,26,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980124,0,26,1,1,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980125,0,32,1,1,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980126,8,38,1,1,9999,9999,9999,9999,1,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980127,0,19,1,1,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980128,0,47,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980129,183,34,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980130,0,30,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980131,48,49,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980201,74,78,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980202,216,90,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980203,371,52,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980204,23,47,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980205,119,75,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980206,109,88,1,9999,1,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980207,109,93,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980208,46,26,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980209,0,30,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980210,51,54,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980211,8,21,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980212,137,47,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980213,3,25,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980214,221,73,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980215,0,28,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980216,135,70,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980217,0,24,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980218,0,20,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980219,234,51,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980220,0,31,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980221,140,73,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980222,8,28,1,1,9999,9999,9999,9999,1,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980223,84,52,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980224,0,39,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980225,3,33,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980226,0,33,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980227,0,22,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980228,0,15,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980301,0,21,1,1,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980302,0,28,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980303,0,48,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980304,0,38,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980305,43,39,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980306,3,36,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980307,20,12,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980308,5,34,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980309,0,23,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980310,0,17,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980311,0,14,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980312,0,27,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980313,3,32,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980314,0,33,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980315,0,28,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980316,3,38,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980317,0,27,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980318,0,24,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980319,0,21,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980320,0,29,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980321,13,17,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980322,5,24,1,9999,9999,9999,9999,9999,1,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980323,99,35,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980324,99,23,1,9999,1,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980325,89,30,1,9999,9999,9999,9999,9999,9999,9999,1,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980326,0,63,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980327,5,46,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980328,0,35,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980329,0,18,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980330,0,33,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980331,163,46,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980401,0,24,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980402,13,23,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980403,99,44,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980404,5,39,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980405,0,21,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980406,38,25,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980407,3,33,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980408,0,25,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980409,0,29,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980410,0,26,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980411,58,36,1,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980412,10,41,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980413,94,33,1,9999,9999,9999,9999,9999,9999,9999,1,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980414,91,30,1,9999,1,1,1,9999,9999,9999,9999,1,9999,1,9999,9999,9999,9999
GHCND:USW00023237,19980415,0,31,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980416,0,41,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980417,0,31,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
GHCND:USW00023237,19980418,0,28,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
